m = 3
(28400.000000, 0.869489)
(28850.000000, 0.866503)
(28730.000000, 0.189143)
(29430.000000, 0.864886)
(28580.000000, 0.252764)
(29020.000000, 0.865552)
(29210.000000, 1.131841)
m = 10
(30640.000000, 0.866703)
(28730.000000, 0.866024)
(28220.000000, 0.866626)
(28600.000000, 0.866580)
(28470.000000, 0.440695)
(28370.000000, 0.103478)
(28960.000000, 0.866665)
(28460.000000, 0.866735)
(28540.000000, 0.866639)
(28880.000000, 0.535584)
(28790.000000, 0.859746)
(29120.000000, 0.254210)
(28960.000000, 0.546572)
(29120.000000, 0.215991)
(28750.000000, 0.866680)
(29030.000000, 0.130338)
(28920.000000, 0.866691)
(28600.000000, 0.866699)
(29390.000000, 0.866681)
(29100.000000, 0.096582)
(29310.000000, 0.866724)
(29270.000000, 0.945370)
(29260.000000, 0.857800)
(29340.000000, 0.866736)
(29570.000000, 0.866697)
(29720.000000, 0.864194)
(29450.000000, 0.510334)
(29510.000000, 0.866725)
(29250.000000, 0.307456)
(29310.000000, 0.572419)
m = 11
(30650.000000, 0.781767)
(28910.000000, 0.834197)
(28310.000000, 1.179193)
(28650.000000, 0.864396)
(28500.000000, 0.134040)
(28380.000000, 0.841899)
(28940.000000, 0.865989)
(28470.000000, 0.154056)
(28650.000000, 0.777384)
(28880.000000, 0.866625)
(28670.000000, 0.866726)
(29240.000000, 0.866739)
(28990.000000, 0.866361)
(29190.000000, 0.839774)
(28780.000000, 0.866717)
(29010.000000, 1.076640)
(28910.000000, 1.498718)
(29480.000000, 0.866411)
(29390.000000, 0.691001)
(29200.000000, 0.921482)
(29330.000000, 0.528195)
(29270.000000, 0.953429)
(29350.000000, 1.541810)
(29390.000000, 0.599392)
(29750.000000, 0.954108)
(29770.000000, 0.804605)
(29490.000000, 0.114761)
(29540.000000, 0.861909)
(29290.000000, 0.843861)
(29360.000000, 0.942356)
m = 12
(29480.000000, 0.320261)
(27920.000000, 1.653831)
(27130.000000, 0.526365)
(27430.000000, 0.866547)
(27240.000000, 1.538629)
(27260.000000, 1.003748)
